dataset,Metric,test metric,mlflow_run_name,mlflow_run_id,mlflow_run_status,Seed,experiment_id,experiment_name,index,batch_size,lr,decoder,backbone,early_stop_patience,n_trials,partition_name,data_percentages,batch_size_selection,weight_decay,partition name,frozen_or_full_ft
cloudsen12,Multiclass_Jaccard_Index,0.6427658796310425,cloudsen12_913,6a46441f69f64b198c9aa59e4d6f307c,FINISHED,913,450828154493670864,final_main_terramind_v1_large,0,8,7.996310139856582e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
cloudsen12,Multiclass_Jaccard_Index,0.6333767175674438,cloudsen12_2007,7782abff14e94db2b0a475a2630cab11,FINISHED,2007,450828154493670864,final_main_terramind_v1_large,0,8,7.996310139856582e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
cloudsen12,Multiclass_Jaccard_Index,0.6486442685127258,cloudsen12_2254,784dea19a46849f4bb145c4073c2501e,FINISHED,2254,450828154493670864,final_main_terramind_v1_large,0,8,7.996310139856582e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
cloudsen12,Multiclass_Jaccard_Index,0.6247012615203857,cloudsen12_205,c7b9d65df3724ed6b821d90ad35ef43e,FINISHED,205,450828154493670864,final_main_terramind_v1_large,0,8,7.996310139856582e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
cloudsen12,Multiclass_Jaccard_Index,0.6452000141143799,cloudsen12_1829,e705b56b8ca74d578d2fac8d7ac06e02,FINISHED,1829,450828154493670864,final_main_terramind_v1_large,0,8,7.996310139856582e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.3228030800819397,dynamic_earthnet_1829,03bc8f8838ea4802a90819bd781eda99,FINISHED,1829,450828154493670864,final_main_terramind_v1_large,0,8,7.302073764938037e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.3438019752502441,dynamic_earthnet_2254,12d3ed6f16e340e4a70fbf3cc66c1bff,FINISHED,2254,450828154493670864,final_main_terramind_v1_large,0,8,7.302073764938037e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.3542783260345459,dynamic_earthnet_913,5d1e4ce6a5304f65a91d2bb9dcba64ee,FINISHED,913,450828154493670864,final_main_terramind_v1_large,0,8,7.302073764938037e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.3484990894794464,dynamic_earthnet_2007,78971c3f274d4a579bbfcc32ce4f2df7,FINISHED,2007,450828154493670864,final_main_terramind_v1_large,0,8,7.302073764938037e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.3561779260635376,dynamic_earthnet_205,bdcae37855d74a6a852f9702bc76ca7b,FINISHED,205,450828154493670864,final_main_terramind_v1_large,0,8,7.302073764938037e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
forestnet,Overall_Accuracy,0.5468277931213379,forestnet_2254,3d88a92d7de64496947a75d68028456b,FINISHED,2254,450828154493670864,final_main_terramind_v1_large,0,8,4.156509715420542e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
forestnet,Overall_Accuracy,0.5317220687866211,forestnet_2007,578df2d3a74e4fc4bdcba6cee3ca7c10,FINISHED,2007,450828154493670864,final_main_terramind_v1_large,0,8,4.156509715420542e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
forestnet,Overall_Accuracy,0.5236656665802002,forestnet_913,837ee66991224ef4aec5db5cbc0a22f3,FINISHED,913,450828154493670864,final_main_terramind_v1_large,0,8,4.156509715420542e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
forestnet,Overall_Accuracy,0.5367572903633118,forestnet_205,8aec0a7f54ec4514b99be1f6d74156b6,FINISHED,205,450828154493670864,final_main_terramind_v1_large,0,8,4.156509715420542e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
forestnet,Overall_Accuracy,0.5266867876052856,forestnet_1829,d9fd4a9c061743fda49691f78f6c616a,FINISHED,1829,450828154493670864,final_main_terramind_v1_large,0,8,4.156509715420542e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.8624110221862793,spacenet2_1829,2589d12ccad34d0fafff972296a68a80,FINISHED,1829,450828154493670864,final_main_terramind_v1_large,0,32,3.8520774982759184e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.8709872364997864,spacenet2_2254,4607fe38394749d9a16bd205d2943311,FINISHED,2254,450828154493670864,final_main_terramind_v1_large,0,32,3.8520774982759184e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.8712811470031738,spacenet2_2007,64653fa24c6f4a8da05bbb261e57b5c0,FINISHED,2007,450828154493670864,final_main_terramind_v1_large,0,32,3.8520774982759184e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.8687437176704407,spacenet2_205,b6aabd890d37409c994e0b6e0f1f8eb4,FINISHED,205,450828154493670864,final_main_terramind_v1_large,0,32,3.8520774982759184e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.8694702386856079,spacenet2_913,c9c64e3a5efd44a39802d01cb1ed49b6,FINISHED,913,450828154493670864,final_main_terramind_v1_large,0,32,3.8520774982759184e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.5768706798553467,fotw_1829,1b4b4cb204954795821566a0b8f6c5c0,FINISHED,1829,450828154493670864,final_main_terramind_v1_large,0,16,4.67119403305935e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.5796996355056763,fotw_913,2789ce0d3f414345b0ab718a4feff4af,FINISHED,913,450828154493670864,final_main_terramind_v1_large,0,16,4.67119403305935e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.5840237140655518,fotw_2254,65b8b4dbd0f640338073f3d55c146505,FINISHED,2254,450828154493670864,final_main_terramind_v1_large,0,16,4.67119403305935e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.5741722583770752,fotw_205,96e331aa9efa41998981739178b04578,FINISHED,205,450828154493670864,final_main_terramind_v1_large,0,16,4.67119403305935e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.579285740852356,fotw_2007,aae42db4d03c4e3898a08f25bca7b816,FINISHED,2007,450828154493670864,final_main_terramind_v1_large,0,16,4.67119403305935e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.6605269908905029,caffe_913,34e240db26b04acb8d01c291db903a94,FINISHED,913,450828154493670864,final_main_terramind_v1_large,0,16,8.278042946046306e-06,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.6455444097518921,caffe_205,4bda602a46ce4b37815e2f5576bce4db,FINISHED,205,450828154493670864,final_main_terramind_v1_large,0,16,8.278042946046306e-06,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.6482639908790588,caffe_2254,6ea7f2a51c004c249defb15d2286fb74,FINISHED,2254,450828154493670864,final_main_terramind_v1_large,0,16,8.278042946046306e-06,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.6465308666229248,caffe_2007,cf5fe701018e4f03a4c97cfebf3fce6d,FINISHED,2007,450828154493670864,final_main_terramind_v1_large,0,16,8.278042946046306e-06,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.6363961696624756,caffe_1829,fd610248f29549528d27829254790f07,FINISHED,1829,450828154493670864,final_main_terramind_v1_large,0,16,8.278042946046306e-06,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.8888662457466125,burn_scars_1829,069c2eea2c92431d96a3bed9ca1db52c,FINISHED,1829,450828154493670864,final_main_terramind_v1_large,0,32,7.44952527451419e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.8771705627441406,burn_scars_913,604edeaf9ac8486585043f88341db731,FINISHED,913,450828154493670864,final_main_terramind_v1_large,0,32,7.44952527451419e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.8922334909439087,burn_scars_2007,ae63d7f5a18c408e8a79534739ca8a27,FINISHED,2007,450828154493670864,final_main_terramind_v1_large,0,32,7.44952527451419e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.879090428352356,burn_scars_205,cde4507650344235928f720a894d81c2,FINISHED,205,450828154493670864,final_main_terramind_v1_large,0,32,7.44952527451419e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.881941020488739,burn_scars_2254,de59f1e05c74467faa757aef6f54bea7,FINISHED,2254,450828154493670864,final_main_terramind_v1_large,0,32,7.44952527451419e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.4315944612026214,pastis_1829,0d2e2c0ae76c437e8f499d3045082f93,FINISHED,1829,450828154493670864,final_main_terramind_v1_large,0,8,8.464490029955513e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.43324875831604,pastis_913,35c99424df74475884e1cc988421f252,FINISHED,913,450828154493670864,final_main_terramind_v1_large,0,8,8.464490029955513e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.4276216924190521,pastis_205,5fc80028bb4e4e1fb4e583f9fba648a4,FINISHED,205,450828154493670864,final_main_terramind_v1_large,0,8,8.464490029955513e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.4324474334716797,pastis_2007,6f6dc06bd68346d9a0c631d073a49d5b,FINISHED,2007,450828154493670864,final_main_terramind_v1_large,0,8,8.464490029955513e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.4276187121868133,pastis_2254,c9c88eaf8a0b4aa691efc66fcd743ce1,FINISHED,2254,450828154493670864,final_main_terramind_v1_large,0,8,8.464490029955513e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet7,Multiclass_Jaccard_Index,0.5814478993415833,spacenet7_913,410b02e0a346456abd8dfbf35219f687,FINISHED,913,450828154493670864,final_main_terramind_v1_large,0,8,0.0001048690356486,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet7,Multiclass_Jaccard_Index,0.5786465406417847,spacenet7_1829,4a0ece393cce4b568d751ebb1035747d,FINISHED,1829,450828154493670864,final_main_terramind_v1_large,0,8,0.0001048690356486,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet7,Multiclass_Jaccard_Index,0.5747677683830261,spacenet7_205,872cc3ef97324871ba9d246575a81713,FINISHED,205,450828154493670864,final_main_terramind_v1_large,0,8,0.0001048690356486,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet7,Multiclass_Jaccard_Index,0.5899662375450134,spacenet7_2254,955c7be0b4084cacb9901afec6eb5755,FINISHED,2254,450828154493670864,final_main_terramind_v1_large,0,8,0.0001048690356486,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet7,Multiclass_Jaccard_Index,0.5882823467254639,spacenet7_2007,e235ab18157447f7b5ed47c9e7018136,FINISHED,2007,450828154493670864,final_main_terramind_v1_large,0,8,0.0001048690356486,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
flair2,Multiclass_Jaccard_Index,0.4562640488147735,flair2_2007,0bbb60bbc0cb48eb8afe360ec4e36f05,FINISHED,2007,450828154493670864,final_main_terramind_v1_large,0,32,2.156939442656292e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
flair2,Multiclass_Jaccard_Index,0.4799627661705017,flair2_1829,35636fa259814f38839d09d0e6121ea1,FINISHED,1829,450828154493670864,final_main_terramind_v1_large,0,32,2.156939442656292e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
flair2,Multiclass_Jaccard_Index,0.4654695093631744,flair2_205,8a6daf00a44c40f8bad810d2752b9435,FINISHED,205,450828154493670864,final_main_terramind_v1_large,0,32,2.156939442656292e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
flair2,Multiclass_Jaccard_Index,0.475152850151062,flair2_913,a319297b35f844aa88d6fc6b743e0ffe,FINISHED,913,450828154493670864,final_main_terramind_v1_large,0,32,2.156939442656292e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
flair2,Multiclass_Jaccard_Index,0.4621029496192932,flair2_2254,b54a1010d9534657ade333bd719db283,FINISHED,2254,450828154493670864,final_main_terramind_v1_large,0,32,2.156939442656292e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
so2sat,Overall_Accuracy,0.6176470518112183,so2sat_1829,4aff70ce17d749218b387abd72222e2e,FINISHED,1829,450828154493670864,final_main_terramind_v1_large,0,16,1.1833931015226612e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
so2sat,Overall_Accuracy,0.6237322688102722,so2sat_2254,9abcf955cd1442a5a03c9fe9fefde591,FINISHED,2254,450828154493670864,final_main_terramind_v1_large,0,16,1.1833931015226612e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
so2sat,Overall_Accuracy,0.6176470518112183,so2sat_2007,c66f9fde32e84bc6843965abde8c5c9e,FINISHED,2007,450828154493670864,final_main_terramind_v1_large,0,16,1.1833931015226612e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
so2sat,Overall_Accuracy,0.6541582345962524,so2sat_913,cccbd9b5a7b74830836c5fec3c2509a5,FINISHED,913,450828154493670864,final_main_terramind_v1_large,0,16,1.1833931015226612e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
so2sat,Overall_Accuracy,0.5882353186607361,so2sat_205,cf558c8ef6c741349661bc5fedbe40b7,FINISHED,205,450828154493670864,final_main_terramind_v1_large,0,16,1.1833931015226612e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
treesatai,Multilabel_F1_Score,0.6343602538108826,treesatai_1829,12ea388a636f4203a47d4785008610aa,FINISHED,1829,795717026824507105,final_main_clay_v1_base,0,8,5.344035791344604e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
treesatai,Multilabel_F1_Score,0.6290724277496338,treesatai_913,2b86d48dcfd640ca825673845b00059c,FINISHED,913,795717026824507105,final_main_clay_v1_base,0,8,5.344035791344604e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
treesatai,Multilabel_F1_Score,0.6141548752784729,treesatai_2007,9b96c12e36624079bcce5bd97a6f1167,FINISHED,2007,795717026824507105,final_main_clay_v1_base,0,8,5.344035791344604e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
treesatai,Multilabel_F1_Score,0.6324618458747864,treesatai_2254,9ca6b9d928ac4a38b3946670739e9451,FINISHED,2254,795717026824507105,final_main_clay_v1_base,0,8,5.344035791344604e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
treesatai,Multilabel_F1_Score,0.6322035789489746,treesatai_205,cce64706c75041df86536f44a90e215c,FINISHED,205,795717026824507105,final_main_clay_v1_base,0,8,5.344035791344604e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
cloudsen12,Multiclass_Jaccard_Index,0.6351529359817505,cloudsen12_913,48774f9a97624315ae3e886eacfe0435,FINISHED,913,795717026824507105,final_main_clay_v1_base,0,16,0.0001394626650077,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
cloudsen12,Multiclass_Jaccard_Index,0.6364178657531738,cloudsen12_205,91aae5ab96c248a4a722e307d3ff1b03,FINISHED,205,795717026824507105,final_main_clay_v1_base,0,16,0.0001394626650077,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
cloudsen12,Multiclass_Jaccard_Index,0.6383556127548218,cloudsen12_1829,abb4ff93602c4003bc642c230a0ffda8,FINISHED,1829,795717026824507105,final_main_clay_v1_base,0,16,0.0001394626650077,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
cloudsen12,Multiclass_Jaccard_Index,0.6329723000526428,cloudsen12_2007,ca5fac56485143c9ac4ec944472cea76,FINISHED,2007,795717026824507105,final_main_clay_v1_base,0,16,0.0001394626650077,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
cloudsen12,Multiclass_Jaccard_Index,0.6371685266494751,cloudsen12_2254,f74250c15b2c43d38785625fbd4bf222,FINISHED,2254,795717026824507105,final_main_clay_v1_base,0,16,0.0001394626650077,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.3079797029495239,dynamic_earthnet_205,6a138209c8694d358d3f034656644388,FINISHED,205,795717026824507105,final_main_clay_v1_base,0,8,0.0002096829865225,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.2587114870548248,dynamic_earthnet_2007,7fabb3c69acb4642a0d1d1e6f57e85d7,FINISHED,2007,795717026824507105,final_main_clay_v1_base,0,8,0.0002096829865225,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.2470388710498809,dynamic_earthnet_2254,8dac79da836a4574abdd0e26a24f1701,FINISHED,2254,795717026824507105,final_main_clay_v1_base,0,8,0.0002096829865225,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.2762714624404907,dynamic_earthnet_1829,952228b5f26a4f6b90f9dde90980738c,FINISHED,1829,795717026824507105,final_main_clay_v1_base,0,8,0.0002096829865225,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.246768832206726,dynamic_earthnet_913,9694beac28d24665be7ad33feca9ead5,FINISHED,913,795717026824507105,final_main_clay_v1_base,0,8,0.0002096829865225,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
forestnet,Overall_Accuracy,0.5488418936729431,forestnet_205,37ea0560f7d34e918062ec3f831e65cb,FINISHED,205,795717026824507105,final_main_clay_v1_base,0,32,0.0001223388869719,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
forestnet,Overall_Accuracy,0.5317220687866211,forestnet_2254,4f1d76022532497f934a9678d9fbebc6,FINISHED,2254,795717026824507105,final_main_clay_v1_base,0,32,0.0001223388869719,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
forestnet,Overall_Accuracy,0.5005035400390625,forestnet_913,8b315bccf68c4147882564e29ac4a1ac,FINISHED,913,795717026824507105,final_main_clay_v1_base,0,32,0.0001223388869719,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
forestnet,Overall_Accuracy,0.5518630146980286,forestnet_2007,9a473930c9454ba6b38a046346cb5fca,FINISHED,2007,795717026824507105,final_main_clay_v1_base,0,32,0.0001223388869719,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
forestnet,Overall_Accuracy,0.5065458416938782,forestnet_1829,dae6cc8e0d0b410d9c3f496f5b13ed0e,FINISHED,1829,795717026824507105,final_main_clay_v1_base,0,32,0.0001223388869719,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.8664951324462891,spacenet2_913,13ebb9b45c1a4ba2a54d73e569d27fe2,FINISHED,913,795717026824507105,final_main_clay_v1_base,0,8,6.071043686824564e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.8692799806594849,spacenet2_1829,176909c954a74b418a0de6bee5925a01,FINISHED,1829,795717026824507105,final_main_clay_v1_base,0,8,6.071043686824564e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.8709346055984497,spacenet2_2007,1a51dba9c52d47c19c48f7139c4df1d1,FINISHED,2007,795717026824507105,final_main_clay_v1_base,0,8,6.071043686824564e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.870833694934845,spacenet2_205,4ff74e0221944c95856d066cadec3a23,FINISHED,205,795717026824507105,final_main_clay_v1_base,0,8,6.071043686824564e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.8743444681167603,spacenet2_2254,51ba890b2c0a4f2cb2cda126adfa5b5c,FINISHED,2254,795717026824507105,final_main_clay_v1_base,0,8,6.071043686824564e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.6070407629013062,fotw_2007,1ba9a8e35df942ffa6f91a6f598bd5bf,FINISHED,2007,795717026824507105,final_main_clay_v1_base,0,8,5.520798769772461e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.6036347150802612,fotw_205,36e2bc873a784e30aeebfea7f24927b2,FINISHED,205,795717026824507105,final_main_clay_v1_base,0,8,5.520798769772461e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.605728268623352,fotw_2254,67db7eeadc1048f7af0410bad101314c,FINISHED,2254,795717026824507105,final_main_clay_v1_base,0,8,5.520798769772461e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.6179081797599792,fotw_913,b7f204a7be1d4a07b2008020f8ad6c04,FINISHED,913,795717026824507105,final_main_clay_v1_base,0,8,5.520798769772461e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.6066063642501831,fotw_1829,edbdae2b1e2b4ec99b1bf31559200d41,FINISHED,1829,795717026824507105,final_main_clay_v1_base,0,8,5.520798769772461e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.6686878204345703,caffe_2007,0f542956e329458f8f01111b3cf83449,FINISHED,2007,795717026824507105,final_main_clay_v1_base,0,32,4.593751430162973e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.6210277080535889,caffe_205,46f663557ee24e209fc8a210da6682b9,FINISHED,205,795717026824507105,final_main_clay_v1_base,0,32,4.593751430162973e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.6501009464263916,caffe_1829,5659720de54545d3b6a525e52d83811d,FINISHED,1829,795717026824507105,final_main_clay_v1_base,0,32,4.593751430162973e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.6309058666229248,caffe_2254,a4d26ba70ce4410e8e428c3e77e46eaf,FINISHED,2254,795717026824507105,final_main_clay_v1_base,0,32,4.593751430162973e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.6710712909698486,caffe_913,e35ded1248c94b3480dcd08cab302d2b,FINISHED,913,795717026824507105,final_main_clay_v1_base,0,32,4.593751430162973e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.9009078741073608,burn_scars_4364,580a0ba49acf4476a14ebd6a4066e2b9,FINISHED,4364,795717026824507105,final_main_clay_v1_base,0,32,3.749218153450784e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.8782541155815125,burn_scars_656,98323884f1de46f987cc3a68e542c2ef,FINISHED,656,795717026824507105,final_main_clay_v1_base,0,32,3.749218153450784e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.9017086625099182,burn_scars_2070,b0d45ad78cfd496e9cd7c93acfa3b1b5,FINISHED,2070,795717026824507105,final_main_clay_v1_base,0,32,3.749218153450784e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.8936687707901001,burn_scars_948,e5c80d7cd324434a9cdfdc426ac916a2,FINISHED,948,795717026824507105,final_main_clay_v1_base,0,32,3.749218153450784e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.8911995887756348,burn_scars_2647,f9fd13f44f124fe595ced9ab301a29e7,FINISHED,2647,795717026824507105,final_main_clay_v1_base,0,32,3.749218153450784e-05,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.4113161563873291,pastis_1829,0a46d9a17f5148ad93e1e0c1e81976b5,FINISHED,1829,795717026824507105,final_main_clay_v1_base,0,8,0.0002878510754975,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.4224403500556946,pastis_2254,255628a1ac8049fa870af21d49782a0d,FINISHED,2254,795717026824507105,final_main_clay_v1_base,0,8,0.0002878510754975,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.4202279448509216,pastis_2007,279e2ee9edde4e36a16966a6073c2a32,FINISHED,2007,795717026824507105,final_main_clay_v1_base,0,8,0.0002878510754975,UNet,clay_v1_base,10.0,16,default,100,HPO,0.01,100%,full_ft
