dataset,Metric,experiment_name,partition name,backbone,decoder,batch_size_selection,early_stop_patience,n_trials,Seed,data_percentages,batch_size,weight_decay,lr,test metric
cashew,Multiclass_Jaccard_Index,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_smp_unet,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,smp_Unet,optimized,50,16,3220,100%,8,0.1872029616850694,0.0001583623070717,0.8831520676612854
cashew,Multiclass_Jaccard_Index,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_smp_unet,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,smp_Unet,optimized,50,16,1477,100%,8,0.1872029616850694,0.0001583623070717,0.7554706335067749
cashew,Multiclass_Jaccard_Index,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_smp_unet,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,smp_Unet,optimized,50,16,27,100%,8,0.1872029616850694,0.0001583623070717,0.8891997337341309
cashew,Multiclass_Jaccard_Index,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_smp_unet,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,smp_Unet,optimized,50,16,3893,100%,8,0.1872029616850694,0.0001583623070717,0.7583714723587036
cashew,Multiclass_Jaccard_Index,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_smp_unet,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,smp_Unet,optimized,50,16,3109,100%,8,0.1872029616850694,0.0001583623070717,0.74748694896698
cashew,Multiclass_Jaccard_Index,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_smp_unet,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,smp_Unet,optimized,50,16,1561,100%,8,0.1872029616850694,0.0001583623070717,0.7510426640510559
neontree,Multiclass_Jaccard_Index,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_smp_unet,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,smp_Unet,optimized,50,16,339,100%,8,0.0958805157666471,0.0006669639988907,0.567497730255127
neontree,Multiclass_Jaccard_Index,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_smp_unet,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,smp_Unet,optimized,50,16,1119,100%,8,0.0958805157666471,0.0006669639988907,0.5694387555122375
neontree,Multiclass_Jaccard_Index,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_smp_unet,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,smp_Unet,optimized,50,16,1598,100%,8,0.0958805157666471,0.0006669639988907,0.5681214928627014
neontree,Multiclass_Jaccard_Index,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_smp_unet,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,smp_Unet,optimized,50,16,59,100%,8,0.0958805157666471,0.0006669639988907,0.5635424852371216
neontree,Multiclass_Jaccard_Index,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_smp_unet,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,smp_Unet,optimized,50,16,299,100%,8,0.0958805157666471,0.0006669639988907,0.5690293312072754
neontree,Multiclass_Jaccard_Index,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_smp_unet,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,smp_Unet,optimized,50,16,3969,100%,8,0.0958805157666471,0.0006669639988907,0.5734402537345886
neontree,Multiclass_Jaccard_Index,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_smp_unet,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,smp_Unet,optimized,50,16,1335,100%,8,0.0958805157666471,0.0006669639988907,0.5750075578689575
neontree,Multiclass_Jaccard_Index,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_smp_unet,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,smp_Unet,optimized,50,16,1205,100%,8,0.0958805157666471,0.0006669639988907,0.5757657289505005
neontree,Multiclass_Jaccard_Index,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_smp_unet,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,smp_Unet,optimized,50,16,1984,100%,8,0.0958805157666471,0.0006669639988907,0.5712120532989502
neontree,Multiclass_Jaccard_Index,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_smp_unet,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,smp_Unet,optimized,50,16,1387,100%,8,0.0958805157666471,0.0006669639988907,0.5796757936477661
nz_cattle,Multiclass_Jaccard_Index,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_smp_unet,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,smp_Unet,optimized,50,16,2986,100%,32,0.2406274751665054,0.0007374796618441,0.8232717514038086
nz_cattle,Multiclass_Jaccard_Index,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_smp_unet,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,smp_Unet,optimized,50,16,3692,100%,32,0.2406274751665054,0.0007374796618441,0.8008925914764404
nz_cattle,Multiclass_Jaccard_Index,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_smp_unet,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,smp_Unet,optimized,50,16,2829,100%,32,0.2406274751665054,0.0007374796618441,0.8172112107276917
nz_cattle,Multiclass_Jaccard_Index,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_smp_unet,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,smp_Unet,optimized,50,16,3583,100%,32,0.2406274751665054,0.0007374796618441,0.8212674856185913
nz_cattle,Multiclass_Jaccard_Index,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_smp_unet,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,smp_Unet,optimized,50,16,4245,100%,32,0.2406274751665054,0.0007374796618441,0.8171231746673584
nz_cattle,Multiclass_Jaccard_Index,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_smp_unet,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,smp_Unet,optimized,50,16,4544,100%,32,0.2406274751665054,0.0007374796618441,0.8219597339630127
nz_cattle,Multiclass_Jaccard_Index,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_smp_unet,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,smp_Unet,optimized,50,16,1204,100%,32,0.2406274751665054,0.0007374796618441,0.8255108594894409
nz_cattle,Multiclass_Jaccard_Index,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_smp_unet,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,smp_Unet,optimized,50,16,15,100%,32,0.2406274751665054,0.0007374796618441,0.8165488243103027
nz_cattle,Multiclass_Jaccard_Index,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_smp_unet,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,smp_Unet,optimized,50,16,4111,100%,32,0.2406274751665054,0.0007374796618441,0.8116637468338013
nz_cattle,Multiclass_Jaccard_Index,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_smp_unet,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,smp_Unet,optimized,50,16,2099,100%,32,0.2406274751665054,0.0007374796618441,0.7985596060752869
pv4ger,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,4565,100%,32,0.0483818466583478,0.0009007718997571,0.9809809923171996
pv4ger,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,4322,100%,32,0.0483818466583478,0.0009007718997571,0.9739739894866944
pv4ger,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,4148,100%,32,0.0483818466583478,0.0009007718997571,0.9819819927215576
pv4ger,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,16,100%,32,0.0483818466583478,0.0009007718997571,0.977977991104126
pv4ger,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,3799,100%,32,0.0483818466583478,0.0009007718997571,0.9679679870605468
pv4ger,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,4370,100%,32,0.0483818466583478,0.0009007718997571,0.9719719886779784
pv4ger,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,4217,100%,32,0.0483818466583478,0.0009007718997571,0.9739739894866944
pv4ger,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,2748,100%,32,0.0483818466583478,0.0009007718997571,0.978978991508484
pv4ger,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,4964,100%,32,0.0483818466583478,0.0009007718997571,0.9729729890823364
pv4ger,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,145,100%,32,0.0483818466583478,0.0009007718997571,0.9589589834213256
so2sat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,1582,100%,16,0.1420142212351907,6.484318042499172e-05,0.517241358757019
so2sat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,3140,100%,16,0.1420142212351907,6.484318042499172e-05,0.568965494632721
so2sat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,1849,100%,16,0.1420142212351907,6.484318042499172e-05,0.5557809472084045
so2sat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,1966,100%,16,0.1420142212351907,6.484318042499172e-05,0.5030425786972046
so2sat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,3231,100%,16,0.1420142212351907,6.484318042499172e-05,0.5425963401794434
so2sat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,2190,100%,16,0.1420142212351907,6.484318042499172e-05,0.5486815571784973
so2sat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,4762,100%,16,0.1420142212351907,6.484318042499172e-05,0.5679513216018677
so2sat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,3672,100%,16,0.1420142212351907,6.484318042499172e-05,0.5415821671485901
so2sat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,1329,100%,16,0.1420142212351907,6.484318042499172e-05,0.5446247458457947
so2sat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,1399,100%,16,0.1420142212351907,6.484318042499172e-05,0.5334685444831848
brick_kiln,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,3310,100%,32,0.0016925260317968,6.455143990010064e-05,0.9869869947433472
brick_kiln,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,535,100%,32,0.0016925260317968,6.455143990010064e-05,0.9819819927215576
brick_kiln,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,562,100%,32,0.0016925260317968,6.455143990010064e-05,0.9859859943389891
brick_kiln,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,1753,100%,32,0.0016925260317968,6.455143990010064e-05,0.9849849939346312
brick_kiln,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,2622,100%,32,0.0016925260317968,6.455143990010064e-05,0.9649649858474731
brick_kiln,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,814,100%,32,0.0016925260317968,6.455143990010064e-05,0.9859859943389891
brick_kiln,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,237,100%,32,0.0016925260317968,6.455143990010064e-05,0.9839839935302734
brick_kiln,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,1307,100%,32,0.0016925260317968,6.455143990010064e-05,0.9859859943389891
brick_kiln,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,4435,100%,32,0.0016925260317968,6.455143990010064e-05,0.9809809923171996
brick_kiln,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,4089,100%,32,0.0016925260317968,6.455143990010064e-05,0.9839839935302734
big_earth_net,Multilabel_F1_Score,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,4838,100%,32,0.2103480107442391,6.471079283583433e-05,0.6599027514457703
big_earth_net,Multilabel_F1_Score,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,713,100%,32,0.2103480107442391,6.471079283583433e-05,0.6716534495353699
big_earth_net,Multilabel_F1_Score,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,4468,100%,32,0.2103480107442391,6.471079283583433e-05,0.6648851037025452
big_earth_net,Multilabel_F1_Score,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,840,100%,32,0.2103480107442391,6.471079283583433e-05,0.6675868034362793
big_earth_net,Multilabel_F1_Score,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,1144,100%,32,0.2103480107442391,6.471079283583433e-05,0.6821687817573547
big_earth_net,Multilabel_F1_Score,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,1829,100%,32,0.2103480107442391,6.471079283583433e-05,0.6789093017578125
big_earth_net,Multilabel_F1_Score,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,2007,100%,32,0.2103480107442391,6.471079283583433e-05,0.6702918410301208
big_earth_net,Multilabel_F1_Score,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,2254,100%,32,0.2103480107442391,6.471079283583433e-05,0.6647154688835144
big_earth_net,Multilabel_F1_Score,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,205,100%,32,0.2103480107442391,6.471079283583433e-05,0.6651250123977661
big_earth_net,Multilabel_F1_Score,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,913,100%,32,0.2103480107442391,6.471079283583433e-05,0.6596580743789673
eurosat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,3130,100%,32,0.290578170946364,8.388751435377213e-05,0.9739999771118164
eurosat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,1220,100%,32,0.290578170946364,8.388751435377213e-05,0.9629999995231628
eurosat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,1188,100%,32,0.290578170946364,8.388751435377213e-05,0.962000012397766
eurosat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,2923,100%,32,0.290578170946364,8.388751435377213e-05,0.9700000286102296
eurosat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,2033,100%,32,0.290578170946364,8.388751435377213e-05,0.968999981880188
eurosat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,445,100%,32,0.290578170946364,8.388751435377213e-05,0.972000002861023
eurosat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,2729,100%,32,0.290578170946364,8.388751435377213e-05,0.9679999947547911
eurosat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,3499,100%,32,0.290578170946364,8.388751435377213e-05,0.962000012397766
eurosat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,1144,100%,32,0.290578170946364,8.388751435377213e-05,0.9679999947547911
eurosat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,2902,100%,32,0.290578170946364,8.388751435377213e-05,0.9739999771118164
forestnet,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,707,100%,16,0.3941167807260976,0.0002822095144255,0.4521651566028595
forestnet,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,3382,100%,16,0.3941167807260976,0.0002822095144255,0.4692849814891815
forestnet,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,4829,100%,16,0.3941167807260976,0.0002822095144255,0.448136955499649
forestnet,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,4496,100%,16,0.3941167807260976,0.0002822095144255,0.4360523521900177
forestnet,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,4976,100%,16,0.3941167807260976,0.0002822095144255,0.4189325273036957
forestnet,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,1421,100%,16,0.3941167807260976,0.0002822095144255,0.4269889295101166
forestnet,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,3807,100%,16,0.3941167807260976,0.0002822095144255,0.4390735030174255
forestnet,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,3103,100%,16,0.3941167807260976,0.0002822095144255,0.4491440057754516
forestnet,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,1716,100%,16,0.3941167807260976,0.0002822095144255,0.4471299052238464
forestnet,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_dino_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_dino,IdentityDecoder,optimized,50,16,3421,100%,16,0.3941167807260976,0.0002822095144255,0.4290030300617218
pv4ger,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,1006,100%,16,0.0233859235441379,0.0008743862145496,0.9689689874649048
pv4ger,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,855,100%,16,0.0233859235441379,0.0008743862145496,0.9759759902954102
pv4ger,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,274,100%,16,0.0233859235441379,0.0008743862145496,0.9729729890823364
pv4ger,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,3967,100%,16,0.0233859235441379,0.0008743862145496,0.966966986656189
pv4ger,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,1261,100%,16,0.0233859235441379,0.0008743862145496,0.9729729890823364
pv4ger,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,3907,100%,16,0.0233859235441379,0.0008743862145496,0.977977991104126
pv4ger,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,507,100%,16,0.0233859235441379,0.0008743862145496,0.9699699878692628
pv4ger,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,4890,100%,16,0.0233859235441379,0.0008743862145496,0.9739739894866944
pv4ger,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,821,100%,16,0.0233859235441379,0.0008743862145496,0.9729729890823364
pv4ger,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,897,100%,16,0.0233859235441379,0.0008743862145496,0.9759759902954102
so2sat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,2709,100%,8,0.2143980952203471,7.678537962381587e-05,0.546653151512146
so2sat,Overall_Accuracy,early_stopping_50_data_100_perc_ssl4eos12_resnet50_sentinel2_all_decur_true,1.00x train,ssl4eos12_resnet50_sentinel2_all_decur,IdentityDecoder,optimized,50,16,4385,100%,8,0.2143980952203471,7.678537962381587e-05,0.523326575756073
